molecule_id,protein_family,MW,logP,HBD,HBA,TPSA,rotB,aromatic_rings,HOMO_eV,LUMO_eV,gap_eV,dipole_D,E_DFT_kcalmol,E_xTB_kcalmol,n_hbonds,n_hydrophobic,n_pi,n_salt_bridges,buried_SA_A2,pKd,Ro5_violations,Ro5_pass,delta_DFT_minus_xTB
MOL03012,epigenetic,458.2776461352808,1.9648021203777133,1,2,79.08319920215942,2,1,-5.982363852359729,-1.5755226787040457,4.406841173655684,2.7027825518117283,10.183679888504267,11.354558958139098,1,3,1,2,298.2206105056895,6.5978188278818095,0,True,-1.1708790696348306
MOL03013,GPCR,236.63373980686208,1.8981052014304909,2,1,22.532373227479212,5,3,-5.930774182483541,-1.3359702491728407,4.5948039333107005,0.16369919107241193,7.946984123129845,10.14273219640119,1,4,4,1,497.2463443495429,8.936348461662753,0,True,-2.1957480732713446
MOL03014,protease,295.787204623662,2.8675369425296346,1,5,85.90648195574343,9,1,-6.160033089660234,-2.7227680846194118,3.4372650050408224,4.450927471232306,11.947466560160581,12.015351043468012,3,5,1,1,497.6253401639299,7.212682263343897,0,True,-0.0678844833074308
MOL03015,protease,318.9991397174041,4.025170945784215,3,2,20.831710780083995,3,0,-6.120404203213799,-1.8656742426043382,4.2547299606094615,0.9241324285627667,7.958734912365094,8.996817096130236,3,7,0,1,480.4553565446945,8.353039558897786,0,True,-1.038082183765142
MOL03016,kinase,524.0453816778927,1.1174067748071157,2,3,64.34633352766637,4,2,-6.5854610118866574,-2.4783697825227673,4.10709122936389,1.9993670759976314,11.988316600134146,16.604766845043923,3,6,1,2,351.0836905145038,7.189714181200619,1,False,-4.616450244909776
MOL03017,GPCR,329.6356899570509,3.6341069628111375,2,3,42.849700506387904,4,3,-5.672055445896114,-1.626913722427819,4.045141723468295,1.4829673128358007,10.205598911037583,12.960507142828822,3,3,0,1,331.12838884261544,8.124846618281573,0,True,-2.754908231791239
MOL03018,kinase,205.15396930781785,3.0261240598785992,1,5,78.31323016056346,8,4,-6.486723923614571,-2.195586031049443,4.2911378925651285,3.4924597842266825,11.108852685521953,13.854458979663605,1,4,0,0,309.2114385319139,5.502890086301452,0,True,-2.745606294141652
MOL03019,kinase,418.8948655103713,3.4217778364837845,0,6,77.58784343624419,6,1,-5.644281234929033,-2.051913247079199,3.592367987849834,2.9597969057937954,11.739678357090161,13.847080623543748,3,4,1,2,417.7065924778751,7.004596280580677,0,True,-2.1074022664535867
MOL03020,GPCR,377.8457731039192,2.717778185841384,4,3,74.72674396561361,2,3,-6.378324728602824,-2.1022660063514085,4.276058722251416,2.860259726337801,10.299338778854738,12.775550547337769,1,8,0,1,435.5197874767701,7.190644153152702,0,True,-2.476211768483031
MOL03021,ion_channel,489.24699594958963,2.289915551132997,2,5,72.38140914917416,0,3,-6.46666969958664,-2.260290344868444,4.206379354718196,3.1490028859227426,11.910513822173435,14.429909855676877,0,7,3,1,377.1732154104674,8.281275786022489,0,True,-2.519396033503442
MOL03022,nuclear_receptor,267.47833123745767,2.148933754331093,4,4,85.48210738008764,2,1,-5.896334107597337,-1.1840061268339732,4.712327980763364,2.535908593744413,8.497413525967655,8.689377876900918,2,3,0,1,233.09175841237357,5.470166923458354,0,True,-0.19196435093326336
MOL03023,nuclear_receptor,586.6725481174911,4.475845172596755,1,9,60.468626925571805,3,3,-5.638624302068109,-2.232249334643785,3.406374967424324,2.8441045946184906,13.567023023943756,17.78648742997626,4,6,1,0,576.6373635260979,7.797922102297036,1,False,-4.219464406032502
MOL03024,other,212.5934536994612,1.2866307278568057,0,5,71.8447231397997,7,2,-6.4986107583162305,-2.122512863721628,4.3760978945946025,2.8159681766215403,8.203155106746609,9.910777250006532,2,3,0,2,265.76197846720237,6.554709333725515,0,True,-1.7076221432599237
MOL03025,other,226.34732615579466,1.6237562241685206,3,3,66.03430727349999,6,1,-6.572982931858641,-2.031310861922612,4.541672069936029,2.946504629068705,9.017858904131877,10.628261800163903,3,4,0,0,343.3627184998515,4.013382132020659,0,True,-1.610402896032026
MOL03026,kinase,269.4270648850029,2.814578915989942,0,4,73.09696357827022,8,2,-6.177288896054555,-2.3221856911035483,3.8551032049510066,2.6860784325453855,9.207402317174878,8.703847890420949,1,4,3,2,450.97709342873213,7.131321736047527,0,True,0.5035544267539294
MOL03027,protease,229.77075770849348,2.0053393923896454,2,8,123.90010113038018,5,2,-6.157470602651003,-2.8950767522017635,3.2623938504492394,5.166707657202461,12.255563223473601,12.437594302813576,5,9,0,1,362.13229991087036,6.546339397386112,0,True,-0.18203107933997487
MOL03028,epigenetic,458.1269875678721,2.0496774447072132,0,5,78.48558892858038,8,2,-6.441527561175235,-1.9373204915781546,4.50420706959708,2.714818569299329,11.71610763076645,14.73726713102959,1,3,2,1,415.4257687522406,6.945509586452821,0,True,-3.02115950026314
MOL03029,protease,482.67417755975936,2.6538188759794865,0,9,109.93406767923081,5,0,-6.78111398796999,-2.3384568528699776,4.442657135100012,5.443744711963806,13.818459363917661,9.197405939609425,1,3,0,0,287.8728399148295,4.937642224132329,0,True,4.621053424308236
MOL03030,ion_channel,445.5043709220688,0.319632742383432,3,4,41.25394865141214,12,2,-6.4509481703165505,-1.1304164973664013,5.32053167295015,2.566267649774914,14.728158333019433,15.791861886734157,1,3,1,1,401.0668402618758,4.97294400483684,0,True,-1.0637035537147241
MOL03031,kinase,577.8274882733801,3.8993667981746434,2,6,75.76242105579966,0,2,-6.835777549153895,-2.1936420805574683,4.642135468596427,2.9761705262398843,12.322702826305527,11.353887079638596,5,9,2,1,591.3728420675078,10.024063849196544,1,False,0.9688157466669303
MOL03032,nuclear_receptor,344.80192782114705,2.726602321203212,2,8,129.69466924933792,1,2,-6.481263609956009,-2.5080812301009034,3.973182379855105,4.964612193436887,12.766128378087982,13.336803664592132,1,4,2,1,323.42788071773646,8.150551138671577,0,True,-0.5706752865041498
MOL03033,kinase,317.6611264111114,0.8030637326151553,2,5,76.71990875348749,5,4,-6.238474020269514,-2.0151881389345676,4.223285881334947,2.495439989089511,10.353830335381026,13.607333052726526,1,7,3,1,510.46598276520285,8.277765933603453,0,True,-3.2535027173454996
MOL03034,GPCR,359.6420054362162,1.1730871062392867,1,6,66.84877966362157,2,2,-6.166406488561554,-2.0949936725058897,4.071412816055664,2.8291228542511635,10.387174231400357,11.58465124384355,1,5,3,1,397.1765278062494,5.521980920149122,0,True,-1.1974770124431942
MOL03035,nuclear_receptor,302.1216129581697,3.849874205519181,2,6,92.47756414611258,3,1,-6.813551645514795,-2.3392434757058127,4.474308169808982,4.679801028705082,11.771990998872065,9.88927671935982,2,4,1,1,321.9930562883011,6.716431722617798,0,True,1.8827142795122445
MOL03036,protease,357.2355119935085,1.2365524320349683,1,5,58.08441829140779,6,4,-6.201627956780633,-1.7535932227334758,4.448034734047157,2.548696936314975,11.849554569523427,13.370361226810296,0,6,0,0,323.34306424515347,6.495915523393514,0,True,-1.5208066572868688
MOL03037,nuclear_receptor,354.472440143459,3.5712673704414315,1,1,44.01968600367202,5,3,-6.113462160188761,-1.6064256961277856,4.507036464060976,1.0360475752235117,9.507075373100667,13.206084130835352,1,11,6,2,567.8276958884856,8.42678631762669,0,True,-3.699008757734685
MOL03038,ion_channel,602.3994398652287,5.241700917729337,2,4,58.45986409721101,4,0,-5.642956630259998,-1.733704871452674,3.909251758807324,0.9332457093228179,13.198240113376233,17.116210051548663,0,8,1,2,367.05043537580787,6.3754569389000135,2,False,-3.91796993817243
MOL03039,protease,363.40596950331474,3.561150693798486,2,5,76.32584810274287,2,2,-5.8093725444182756,-2.2443605039454257,3.56501204047285,1.9545530725752016,9.752445806811853,13.858318445251165,1,6,3,1,348.63437990540837,8.646909361003598,0,True,-4.105872638439312
MOL03040,epigenetic,290.0955660089986,3.203104334664208,1,4,66.68907313992405,5,4,-6.7154791352738465,-2.6067993351095984,4.108679800164248,2.8141398404666176,10.471178652565113,13.658042285821338,3,5,4,0,457.774860515931,7.936009518018534,0,True,-3.186863633256225
MOL03041,kinase,582.9334547034983,2.7710997765614014,3,6,101.92657112624026,6,3,-5.782901535696624,-2.572268072775614,3.2106334629210096,3.3155062355975184,15.586867358477006,17.02027607821822,1,2,0,1,272.6939892922062,6.15413178226478,1,False,-1.4334087197412142
MOL03042,kinase,354.42482702005543,3.44276850254897,1,7,87.66199834264106,7,0,-6.364023289212512,-1.3831447620323356,4.9808785271801765,2.6744967984917567,10.858148944735671,13.828457600840807,1,6,0,2,359.79749156659443,7.078720776988355,0,True,-2.9703086561051357
MOL03043,GPCR,282.8619754427656,2.0456798918482644,4,5,87.78843268912856,3,2,-6.8612891402906335,-1.850551620759108,5.010737519531526,3.086287809349896,11.081613861719667,13.02750820327835,2,2,2,2,256.07595523634257,7.056666889630255,0,True,-1.9458943415586827
MOL03044,PPI,384.79882290877,3.1276287364826483,0,6,56.01630424970574,5,3,-6.3386037347661945,-2.4417505550763416,3.896853179689853,2.4341398073682465,10.413877701846966,11.852325003285651,1,7,0,0,428.22673031110344,6.5547920248162965,0,True,-1.4384473014386856
MOL03045,GPCR,342.50380575624024,3.693630344855319,4,6,94.14431661482735,9,2,-6.539502043834315,-1.76537619886106,4.7741258449732555,2.780929671137516,13.786495003586925,14.205124007696782,1,6,2,0,454.9465284952857,7.108983092643865,0,True,-0.4186290041098566
MOL03046,kinase,429.04726867368487,1.5641087083121283,1,10,100.8284378464178,8,4,-6.535343824809204,-3.2823780723557103,3.252965752453494,3.249912521009859,13.81736589964111,16.301323407170045,2,2,4,1,461.80419694660634,8.603225998329833,0,True,-2.4839575075289346
MOL03047,PPI,499.4470733412449,0.5150669447097105,0,6,85.1958765305748,4,1,-6.562163643144945,-3.2780923060951936,3.2840713370497516,3.9977154824310155,12.179911643560024,14.446327988169669,0,3,2,1,268.5330481967279,5.601111592763991,0,True,-2.2664163446096453
MOL03048,kinase,392.61911769271023,1.7342433207593133,1,6,86.82499753588563,6,3,-6.218033108359662,-1.8088814372714372,4.409151671088225,3.998108673625523,12.85421758761111,13.984738368486447,1,4,1,2,425.6903966095945,7.189593275240075,0,True,-1.1305207808753366
MOL03049,epigenetic,513.2163405729123,1.7332014599548717,4,0,28.675078308044604,3,1,-6.212952604982839,-1.2321808103184586,4.980771794664381,0.4349440596641634,9.22932621055634,10.465485804256328,4,8,1,1,472.4532459714862,5.1574020272691286,1,False,-1.2361595936999876
MOL03050,GPCR,415.12307554440235,3.4495694429213257,2,4,79.91852249988952,2,4,-5.72221731475872,-1.8110207943437877,3.9111965204149324,4.410288764008133,12.828641166511215,17.521200065950786,3,5,4,1,488.6196820784071,9.063543909905675,0,True,-4.692558899439572
MOL03051,GPCR,405.88039710601623,1.8964409970595808,2,4,20.67008378264871,3,1,-6.388275072165307,-1.1631782944963671,5.22509677766894,1.6638522855769393,9.364781786332957,13.696950132282451,0,3,1,1,275.700300563399,4.760575341906877,0,True,-4.332168345949494
MOL03052,PPI,422.4189205696134,2.1715111791560693,0,7,100.1416979541797,7,2,-6.338044338922503,-2.5184480713408965,3.819596267581607,2.431602628158213,11.058436346647103,13.428586659811472,2,2,1,1,235.33521865522314,6.986374500455508,0,True,-2.3701503131643697
MOL03053,nuclear_receptor,632.2721117172779,3.095042683583433,2,9,95.09250289445716,5,2,-6.5313595484388385,-2.0895527219754766,4.4418068264633614,3.7559263460783194,16.70828241380649,18.9254556037963,0,5,2,1,294.57336033587546,7.073078002276452,1,False,-2.2171731899898113
MOL03054,kinase,457.40753134418566,3.16781270834949,1,4,43.763222213645605,5,3,-6.541319180333176,-1.652648803518309,4.888670376814867,2.5889857109691405,11.676733465358998,12.082370226313175,2,6,4,2,553.009010703159,6.851493742762891,0,True,-0.40563676095417733
MOL03055,kinase,230.55940665359287,0.544913723813159,1,1,52.397967337752505,4,5,-5.7519239568543385,-2.686632393556457,3.0652915632978814,1.088211474235939,9.12505309987874,9.240138060115969,1,5,4,2,416.5863501636629,6.347456146827441,0,True,-0.1150849602372297
MOL03056,other,389.30912702204114,3.893462593940582,0,7,75.14650620292214,3,1,-5.730669953877058,-2.0154916586425964,3.7151782952344616,4.0617469034544245,10.011515763382535,9.269264054912657,2,6,1,0,405.5606608538953,5.612606767294244,0,True,0.7422517084698779
MOL03057,kinase,396.60295835472454,1.3378541408659437,1,6,59.574732203218815,5,0,-7.008356982112989,-2.2508103409250086,4.7575466411879805,2.7521228954634247,9.971380961726513,9.278740690561731,2,2,0,2,358.82299791497024,6.784628065966493,0,True,0.6926402711647821
MOL03058,ion_channel,330.6797079773502,0.6225558412150085,0,4,56.80296656516778,7,2,-6.264002392821937,-2.78440032516675,3.479602067655187,1.6725926867789118,10.191454463882655,13.247972776980813,2,1,0,2,238.6263376426012,6.281768380493229,0,True,-3.0565183130981577
MOL03059,GPCR,365.13474126516815,3.6740286003377105,0,3,31.77555386206678,9,1,-6.553624481999508,-1.4162178224451314,5.137406659554377,0.918517135391924,10.229244817182643,9.703999576331672,1,8,0,2,414.1601347279076,7.338306572606604,0,True,0.5252452408509711
MOL03060,protease,315.49937162852984,3.5989042820314623,0,6,60.90395365314408,1,0,-6.004816202786408,-2.276158805716323,3.728657397070085,3.323554968424869,7.979246488138659,6.486369760572199,1,2,0,1,254.8045372515759,5.079152696967869,0,True,1.4928767275664603
MOL03061,PPI,293.70985696508814,2.921752021931065,0,6,75.41061960054166,2,3,-6.405839331370429,-3.0673293037681546,3.3385100276022746,3.1289799896552695,9.445908448519692,9.00730392015241,0,4,3,1,428.13523221501356,6.053806994203459,0,True,0.43860452836728214
MOL03062,kinase,444.7351060711716,4.9791694954896,1,4,70.60419370470586,7,0,-5.375193018060043,-1.5101256411273318,3.8650673769327106,3.524684896716142,12.311830738011762,13.283464955314468,0,2,0,2,240.77205372461896,5.0787617351409535,0,True,-0.9716342173027055
MOL03063,protease,440.08699457431453,-0.8240937064590326,1,5,97.04136336510204,4,2,-6.61209950058139,-1.978435509874586,4.633663990706804,4.6559235441977735,13.432593006886815,13.040957881175688,2,5,0,2,324.085667918064,6.765788556896546,0,True,0.3916351257111277
MOL03064,other,370.9332601482057,-0.23043741915179572,0,4,45.80470271964304,3,1,-6.877597808304802,-2.1851844834845577,4.692413324820245,3.4283507490545064,9.96057853807867,9.855176913593954,0,4,1,1,328.9076848377008,6.344672870910657,0,True,0.10540162448471513
MOL03065,other,446.0411709111803,1.043022514309472,2,5,43.60644987549986,6,1,-6.742448072441239,-2.436383800851575,4.306064271589664,2.1820547567035797,11.927005423734068,15.335637250600017,1,8,0,1,223.6815110970728,6.346376972562041,0,True,-3.4086318268659497
MOL03066,GPCR,396.106251208506,0.47409664034220445,3,5,78.64881022726792,3,3,-6.4989095382715,-2.275497880627535,4.223411657643965,3.2641318975445435,12.81032371879553,14.378462918173419,2,2,0,1,344.9745550774765,5.605813603543725,0,True,-1.5681391993778888
MOL03067,GPCR,465.8707236609551,3.4491192649605984,3,8,105.31493565882647,4,5,-5.902016180507984,-2.914890988032905,2.9871251924750792,4.449276413573944,16.77417539601419,18.713694960492923,4,6,4,2,623.1508200138925,8.36078966173362,0,True,-1.9395195644787329
MOL03068,epigenetic,271.04804223793917,3.7867152188664583,1,6,99.51547702467464,6,5,-6.021926754700907,-2.416020648267019,3.605906106433888,3.79469530594514,13.141781812770352,13.995438728264348,0,11,0,2,510.5371734856213,6.223656472559615,0,True,-0.8536569154939961
MOL03069,kinase,315.2208017584722,2.352542290324624,2,8,116.61449394535927,4,0,-6.132008649563888,-2.562235368911991,3.569773280651897,3.5491195939233626,10.29930880164209,10.260058762448008,5,5,0,1,475.08714909015555,8.006687260081108,0,True,0.039250039194081765
MOL03070,protease,396.20618122780354,4.969187706063831,2,6,90.3626381959581,3,5,-5.741964898212321,-2.7064060742551086,3.035558823957212,3.415229926904278,13.133160773434712,17.688278830549844,1,13,1,0,496.79849186021005,7.648303025849846,0,True,-4.555118057115132
MOL03071,ion_channel,328.94576813475385,4.563307993436162,3,4,75.31469272700554,2,1,-5.376073031110066,-2.14364644659674,3.2324265845133264,5.0785300152299335,11.539629013917109,11.329994316030673,0,6,1,1,393.2114978655144,5.663983890102561,0,True,0.20963469788643607
MOL03072,kinase,336.2439298901578,3.9862082318983756,3,3,56.27514312996068,7,1,-6.1406705035436016,-1.5810497362738085,4.559620767269793,3.0426440757266993,10.852963396792866,11.675029375171636,0,5,0,1,414.5326056683457,6.279483237553201,0,True,-0.8220659783787703
MOL03073,GPCR,496.3824710078477,2.660706113873231,0,4,34.65777452168118,1,2,-5.324409940902376,-0.4074032818834097,4.917006659018966,2.659608816536444,9.566465122032014,13.604721022618868,0,5,3,1,471.04948160346044,5.73444149367115,0,True,-4.038255900586854
MOL03074,epigenetic,446.14444775558854,4.544083727484206,3,4,59.07898767985323,3,1,-5.532340225124484,-0.949661088775441,4.582679136349043,1.9298540026655628,10.476711670612154,12.038128488040538,2,6,0,1,318.36173301000133,7.00017515540577,0,True,-1.561416817428384
MOL03075,GPCR,344.2831780528691,3.0712722814515083,0,4,39.93449644551099,8,1,-5.27064380815513,-0.9149107156575241,4.355733092497606,1.3559179526235354,9.59880527105969,10.206979285824655,1,8,3,0,514.2956577488582,8.442902714626923,0,True,-0.6081740147649644
MOL03076,kinase,302.23809392682483,-0.046190871139038414,1,5,69.12317977745516,4,1,-6.898511942380088,-2.36834922625711,4.530162716122978,3.2571994159185365,8.97072955794828,6.71923114204515,0,5,1,1,391.23122785509327,4.841753098416791,0,True,2.2514984159031304
MOL03077,protease,364.8285181667529,0.1619255740448322,1,3,55.89641183582624,6,1,-6.319098807819112,-2.2914805849643134,4.027618222854799,3.521705748340911,10.901470890335858,9.920746336773012,1,3,2,1,407.62896604889033,6.036328813342763,0,True,0.9807245535628457
MOL03078,nuclear_receptor,429.50181343159414,0.41665261761044947,1,7,81.19194819751175,6,5,-6.967503111280547,-2.2915651895964717,4.675937921684076,3.4275775812593663,12.834725484947999,15.283408090308482,1,8,1,1,424.5095051509174,7.136041799421976,0,True,-2.4486826053604833
MOL03079,nuclear_receptor,479.8696206072676,1.5302655765393254,3,8,98.2640278985467,1,1,-6.347004097841957,-1.6003504786678437,4.746653619174113,4.681645983113589,15.482981461183629,16.407465645602915,3,4,0,1,400.566396599347,6.303736242405666,0,True,-0.9244841844192866
MOL03080,kinase,278.7660929260495,2.3009401312223177,3,4,71.52046856281798,4,1,-5.608291232086835,-1.6621678618951223,3.946123370191713,2.97970208779671,10.259848733995007,9.95992098000143,1,7,0,1,348.28896532108195,5.714358665414094,0,True,0.2999277539935772
MOL03081,protease,264.7667978357325,2.9320260679952024,2,6,97.38189727655751,6,3,-5.6824264281907,-2.621348830319514,3.0610775978711864,3.343874802072909,11.9099054492466,11.949839897855346,4,5,0,2,468.6885727177118,7.484073410048963,0,True,-0.039934448608747175
MOL03082,kinase,428.51658429996,2.5356749941283647,1,6,51.10638217265476,5,0,-6.726791267093347,-2.062821521896263,4.663969745197084,2.330386548456851,10.583274719957158,10.709442980595083,0,8,0,1,412.66088454124787,6.540540778617006,0,True,-0.1261682606379253
MOL03083,kinase,239.87384588092374,5.1965235664051,2,7,84.1977614792037,4,0,-6.10977476685604,-2.0287164170889356,4.081058349767105,1.8113167674800985,8.941554275944435,8.34049129997231,0,5,0,1,347.50380050083294,5.720861262391556,1,False,0.6010629759721251
MOL03084,kinase,120.0,3.3591340788437325,3,4,73.40895132145708,3,1,-6.203157913888727,-2.154080184614458,4.04907772927427,2.406198209788502,7.020816966482689,8.202061508254905,0,8,0,1,510.12486325385566,8.349767754503667,0,True,-1.181244541772216
MOL03085,nuclear_receptor,373.1935417659075,0.6076301666603565,1,4,49.090287359025446,4,4,-6.516183477858139,-1.37031474750754,5.145868730350599,2.083376463872325,10.825703934347366,14.251118992120578,1,4,4,2,557.3284096437942,7.316531096228834,0,True,-3.425415057773211
MOL03086,GPCR,268.4675216204911,0.8858317570292464,7,2,49.820409209067186,4,0,-5.3186607221558635,-1.294976793287942,4.023683928867921,2.7782214518671133,9.352889769078619,11.13162303080854,0,3,0,1,319.10709581507945,4.907698686570928,1,False,-1.778733261729922
MOL03087,PPI,469.6041476628185,1.126386252939448,2,3,36.79487622538438,6,0,-7.07512099078129,-0.771570867962438,6.3035501228188515,1.7519503260990479,10.959862079495059,12.261946488573239,2,4,0,2,387.7587251756116,6.808249260011089,0,True,-1.30208440907818
MOL03088,protease,370.0474451963637,2.3718458301400513,1,4,50.72806028292875,2,2,-6.4525723811345905,-1.855274680157691,4.5972977009769,2.8704419640972643,8.95770508661251,7.476009464015823,1,3,1,1,404.4857561537496,5.719750634112905,0,True,1.4816956225966873
MOL03089,epigenetic,371.7727514223343,1.9956516277978142,2,10,111.69974676119043,3,1,-5.764024204127368,-2.4689453553229703,3.295078848804398,5.675836543998412,14.852377801329952,15.238007741454476,1,4,0,1,321.12753994947946,6.5075276993748625,0,True,-0.3856299401245238
MOL03090,ion_channel,120.0,1.3465224394256785,0,7,80.88448143767256,7,3,-7.277776557377871,-2.455125300385444,4.822651256992428,4.005769800611146,9.054797657033118,9.16880629417033,2,3,2,1,477.5373988842032,6.293691881516467,0,True,-0.11400863713721243
MOL03091,other,369.6003580670162,2.641243079957548,2,6,65.35913631452883,8,3,-6.261171837285285,-1.7218358194078098,4.539336017877475,3.8682983974509133,13.514550347532996,15.71818818942319,1,4,1,0,391.3991409030878,5.761595096469342,0,True,-2.2036378418901936
MOL03092,GPCR,468.1164981142834,3.0834585078297483,4,7,106.86291261465787,1,2,-6.853085042367968,-2.503618127635117,4.349466914732851,3.889036896551346,14.158235182922457,17.883548701016732,2,4,2,0,516.9660039449475,6.167476302898481,0,True,-3.725313518094275
MOL03093,kinase,416.686867287231,4.353792445461751,0,6,76.34580074350617,6,2,-6.006553792164599,-2.4271822975081965,3.5793714946564026,1.979618165600741,9.824172521353905,12.004335455703412,0,6,2,1,527.4963610193121,6.5405416580545905,0,True,-2.1801629343495073
MOL03094,GPCR,267.3268273051668,1.3882594047137655,1,5,47.810209551617945,5,1,-6.337798801749732,-1.4398243806688735,4.897974421080859,1.6890765784957977,8.268009585879451,8.864924776635347,1,1,1,1,201.92149881198844,7.377593100525288,0,True,-0.5969151907558956
MOL03095,ion_channel,425.8902246080163,0.41329848679050407,1,11,115.21388773011107,7,3,-6.537900154372255,-3.1086546645204756,3.4292454898517795,6.269048194190443,16.91223083175936,17.546872847343828,2,7,1,1,490.6755115261851,7.875699385975457,1,False,-0.6346420155844683
MOL03096,epigenetic,297.08446796921595,1.6659755707502863,1,11,135.69820239110308,8,1,-7.1633855938251605,-2.758847946181782,4.404537647643378,4.573760938083588,13.054916293027402,12.74159484190551,2,4,1,2,423.2253195541812,5.963186456118693,1,False,0.313321451121892
MOL03097,kinase,452.54911723511435,-1.2993977473066436,4,4,71.87368497647397,3,2,-7.230277557011365,-2.12428132679057,5.105996230220795,3.0881722952573187,11.958497252436928,12.817186436821016,2,2,2,1,418.3104242886083,7.763415022191952,0,True,-0.8586891843840885
MOL03098,epigenetic,315.87050264835773,0.4571998869114977,1,4,74.19556521654265,3,2,-6.423270071508832,-2.1097218374208095,4.313548234088023,2.966127742727506,9.893382005558996,10.388093123033306,2,1,2,1,299.6821495636875,6.4541258529463015,0,True,-0.49471111747430996
MOL03099,nuclear_receptor,386.5075761982104,0.47845593144587273,0,6,80.31109816378437,7,4,-6.799115330139822,-2.771102027512517,4.028013302627304,3.3584470725882802,12.85699723885965,18.351969720727926,0,3,0,2,331.22256266298336,5.423118179641853,0,True,-5.494972481868276
MOL03100,protease,526.4603549827129,0.0041072739518246415,0,4,58.934551481878046,8,2,-6.492759465552393,-2.453742658803016,4.039016806749377,3.108988450890225,13.57040416903187,19.222709417740344,1,4,1,2,476.1158430153606,5.8363063686762215,1,False,-5.652305248708474
MOL03101,PPI,448.54265373599577,2.827420419619369,2,5,68.90138172209906,5,2,-6.237420669678067,-1.9552638728333152,4.282156796844752,4.146475435854386,14.038104285052855,13.196971619292885,4,6,3,2,585.3285946062309,9.120089988507628,0,True,0.8411326657599698
MOL03102,protease,537.9717305227075,2.606565611860073,2,2,32.04221393309638,4,2,-5.615128434248326,-1.1299066931174035,4.485221741130922,1.4770277340710969,12.266300341579154,12.82547990294049,0,4,1,1,292.3913900674609,6.800540847174513,1,False,-0.5591795613613364
MOL03103,protease,389.4383990345899,3.0236002393789594,2,4,77.64807389973666,2,2,-6.84797481577375,-1.7570749418188625,5.090899873954887,2.6207612518785472,10.469934638217556,14.782094728510359,0,9,1,2,465.514392082951,7.412057942431244,0,True,-4.312160090292803
MOL03104,other,251.60754513693365,1.2426662349897637,4,5,102.19978649203416,2,2,-6.213389356533,-2.0442754331617823,4.169113923371217,4.7237941972190285,11.449523164650168,11.564359719921821,0,3,3,2,358.04073964529664,6.824750392401094,0,True,-0.11483655527165304
MOL03105,PPI,291.21192521582026,0.7976330407008863,0,6,60.958198085220516,8,4,-6.904865966846887,-1.8479660189871856,5.056899947859701,1.519224987940353,10.711493553110381,10.05996036684371,0,6,1,1,337.4123950858754,5.092201137250514,0,True,0.651533186266672
MOL03106,nuclear_receptor,482.4777454722914,1.4071013587132875,0,3,40.28342959700702,4,1,-6.641695381155115,-1.2785228803397328,5.3631725008153825,3.374502639146555,11.150374445228714,14.870897693914234,1,2,1,1,454.0078711064903,5.756493285400943,0,True,-3.72052324868552
MOL03107,kinase,286.00537809871815,1.930635365119814,2,1,26.5713231194299,2,3,-5.828736126890275,-1.7636194277285702,4.065116699161705,1.3881856994366117,8.206306406812478,8.273173361076338,0,9,1,0,524.4113808144432,5.606554725264438,0,True,-0.06686695426386002
MOL03108,kinase,248.18541108241186,-1.0160127786764948,1,1,48.75709016478854,4,3,-6.499984236033807,-2.0586867550770878,4.441297480956719,1.8029490545599347,8.558372667014355,8.394158843597086,1,3,2,1,313.60108790672024,6.034048533552482,0,True,0.16421382341726876
MOL03109,GPCR,344.336205789843,2.2236899955340217,3,4,73.60476011172638,5,5,-5.789172254731728,-2.434739968243108,3.35443228648862,3.4269915972978358,13.19998603509195,14.273844039547273,5,7,3,1,547.7608769614375,7.725751250275149,0,True,-1.0738580044553228
MOL03110,kinase,197.88285373015637,1.1990488746894479,1,13,127.51193776827948,8,1,-6.9453520752409,-2.9797577200032617,3.9655943552376387,5.576480535151318,12.952008012917851,10.125137298633202,2,6,0,0,514.4230836006255,6.647803433519692,1,False,2.8268707142846488
MOL03111,protease,249.45888853668242,-0.42312745261540163,3,4,83.65613799606551,7,2,-6.961681373241807,-2.6236554533273804,4.338025919914426,2.530064022583496,10.007931268493287,10.347323821048095,3,5,1,2,465.88067367777484,6.783602223610792,0,True,-0.3393925525548074
MOL03112,PPI,318.76216466828583,1.752992390832651,1,5,74.71424555054158,9,0,-6.664469940095794,-2.2302083129923616,4.434261627103432,2.0037923105347195,9.877252369917795,11.90462289416147,4,4,0,2,309.47395848329336,4.264683131900871,0,True,-2.0273705242436755
MOL03113,PPI,120.0,-0.7803131351355628,2,2,11.28284021048102,5,1,-6.018787717902719,-1.5289207646384664,4.489866953264253,1.8828018095898404,7.129236914628885,8.79116836946201,2,1,3,2,318.16578055367864,5.824106681801416,0,True,-1.661931454833125
MOL03114,protease,421.42745423444217,1.5229785086025664,0,2,67.07074293341454,4,1,-5.412559766527863,-2.4206002977083725,2.991959468819491,2.0142007570178406,9.993709258244943,12.308332664176419,0,5,2,1,436.6067834544195,6.293729145189223,0,True,-2.314623405931476
MOL03115,GPCR,288.5286666373579,5.1622960639972675,1,1,44.08336531593304,5,1,-5.900790588241582,-2.5686821994268474,3.332108388814735,1.020641786244235,8.492910504556585,10.240393533123036,0,7,0,1,270.8878944232091,6.524870913394827,1,False,-1.7474830285664513
